order_id,customer_id,order_date,ship_mode,region,ship_date,first_name,last_name,email,country,city,segment,registration_date,order_item_id,product_id,quantity,unit_price_x,discount,total_price,product_name,category,sub_category,unit_cost,unit_price_y,profit,profit_margin,delivery_days
ORD-015558,CUST-04423,2021-04-19,Standard Class,Central,2021-04-21,FirstName_4422,LastName_4422,user4422@example.com,Canada,Sydney,Corporate,2020-12-08,ITEM-0029186,PROD-0160,8,901.63,0.0,7213.04,Binders Model 825,Office Supplies,Binders,709.4,901.63,1537.8400000000001,0.21320275501037012,2
ORD-015559,CUST-01758,2022-04-22,Standard Class,East,2022-04-24,FirstName_1757,LastName_1757,user1757@example.com,Canada,Los Angeles,Corporate,2020-10-29,ITEM-0029187,PROD-0095,4,78.23,0.1,281.63,Tables Model 435,Furniture,Tables,41.86,78.23,114.19,0.4054610659375777,2
ORD-015560,CUST-00836,2023-04-06,Standard Class,East,2023-04-09,FirstName_835,LastName_835,user835@example.com,Canada,Manchester,Consumer,2022-02-07,ITEM-0029188,PROD-0182,9,454.99,0.0,4094.91,Binders Model 401,Office Supplies,Binders,295.05,454.99,1439.4599999999996,0.35152420932328177,3
ORD-015560,CUST-00836,2023-04-06,Standard Class,East,2023-04-09,FirstName_835,LastName_835,user835@example.com,Canada,Manchester,Consumer,2022-02-07,ITEM-0029189,PROD-0025,8,646.11,0.0,5168.88,Smartphones Model 112,Electronics,Smartphones,514.09,646.11,1056.1599999999999,0.20433053195276343,3
ORD-015560,CUST-00836,2023-04-06,Standard Class,East,2023-04-09,FirstName_835,LastName_835,user835@example.com,Canada,Manchester,Consumer,2022-02-07,ITEM-0029190,PROD-0085,10,452.17,0.0,4521.7,Tables Model 920,Furniture,Tables,240.42,452.17,2117.5,0.4682973218037464,3
ORD-015561,CUST-02537,2021-03-26,Second Class,South,2021-03-29,FirstName_2536,LastName_2536,user2536@example.com,United Kingdom,Toronto,Consumer,2020-03-27,ITEM-0029191,PROD-0050,4,107.01,0.0,428.04,Accessories Model 690,Electronics,Accessories,60.46,107.01,186.20000000000002,0.43500607419867304,3
ORD-015562,CUST-02526,2021-12-21,Standard Class,North,2021-12-26,FirstName_2525,LastName_2525,user2525@example.com,United States,Munich,Home Office,2020-12-24,ITEM-0029192,PROD-0035,1,706.27,0.0,706.27,Smartphones Model 417,Electronics,Smartphones,496.68,706.27,209.58999999999997,0.2967561980545683,5
ORD-015562,CUST-02526,2021-12-21,Standard Class,North,2021-12-26,FirstName_2525,LastName_2525,user2525@example.com,United States,Munich,Home Office,2020-12-24,ITEM-0029193,PROD-0131,10,543.26,0.2,4346.08,Bookcases Model 965,Furniture,Bookcases,290.3,543.26,1443.08,0.3320417479659831,5
ORD-015563,CUST-00985,2022-12-04,First Class,West,2022-12-08,FirstName_984,LastName_984,user984@example.com,United Kingdom,Chicago,Consumer,2021-11-09,ITEM-0029194,PROD-0079,3,729.24,0.15,1859.56,Chairs Model 337,Furniture,Chairs,572.21,729.24,142.92999999999984,0.07686226849362206,4
ORD-015564,CUST-01358,2023-01-21,Standard Class,North,2023-01-23,FirstName_1357,LastName_1357,user1357@example.com,Canada,Melbourne,Consumer,2022-08-04,ITEM-0029195,PROD-0143,6,223.45,0.0,1340.7,Paper Model 245,Office Supplies,Paper,126.69,223.45,580.5600000000001,0.43302752293577984,2
ORD-015564,CUST-01358,2023-01-21,Standard Class,North,2023-01-23,FirstName_1357,LastName_1357,user1357@example.com,Canada,Melbourne,Consumer,2022-08-04,ITEM-0029196,PROD-0083,3,778.05,0.0,2334.15,Chairs Model 706,Furniture,Chairs,513.4,778.05,793.9500000000003,0.3401452348820771,2
ORD-015564,CUST-01358,2023-01-21,Standard Class,North,2023-01-23,FirstName_1357,LastName_1357,user1357@example.com,Canada,Melbourne,Consumer,2022-08-04,ITEM-0029197,PROD-0123,4,374.02,0.15,1271.67,Bookcases Model 126,Furniture,Bookcases,264.07,374.02,215.3900000000001,0.16937570281598222,2
ORD-015564,CUST-01358,2023-01-21,Standard Class,North,2023-01-23,FirstName_1357,LastName_1357,user1357@example.com,Canada,Melbourne,Consumer,2022-08-04,ITEM-0029198,PROD-0064,10,300.46,0.0,3004.6,Accessories Model 147,Electronics,Accessories,186.32,300.46,1141.4,0.3798841775943554,2
ORD-015565,CUST-04888,2021-04-14,Standard Class,West,2021-04-15,FirstName_4887,LastName_4887,user4887@example.com,United Kingdom,Chicago,Consumer,2020-10-02,ITEM-0029199,PROD-0194,1,781.81,0.1,703.63,Storage Model 960,Office Supplies,Storage,475.88,781.81,227.75,0.323678637920498,1
ORD-015566,CUST-03061,2022-11-03,Standard Class,East,2022-11-04,FirstName_3060,LastName_3060,user3060@example.com,United States,Sydney,Corporate,2021-02-23,ITEM-0029200,PROD-0095,7,78.23,0.0,547.61,Tables Model 435,Furniture,Tables,41.86,78.23,254.59000000000003,0.4649111594017641,1
ORD-015567,CUST-04478,2023-06-03,Second Class,East,2023-06-05,FirstName_4477,LastName_4477,user4477@example.com,United States,Munich,Consumer,2021-03-24,ITEM-0029201,PROD-0186,1,384.96,0.0,384.96,Storage Model 600,Office Supplies,Storage,253.6,384.96,131.35999999999999,0.3412302576891105,2
ORD-015567,CUST-04478,2023-06-03,Second Class,East,2023-06-05,FirstName_4477,LastName_4477,user4477@example.com,United States,Munich,Consumer,2021-03-24,ITEM-0029202,PROD-0159,6,413.37,0.0,2480.22,Binders Model 751,Office Supplies,Binders,283.98,413.37,776.3399999999997,0.31301255533783284,2
ORD-015568,CUST-01447,2022-02-19,Second Class,West,2022-02-23,FirstName_1446,LastName_1446,user1446@example.com,United Kingdom,Los Angeles,Corporate,2021-02-22,ITEM-0029203,PROD-0020,7,1173.88,0.0,8217.16,Smartphones Model 408,Electronics,Smartphones,679.83,1173.88,3458.3499999999995,0.4208692540975227,4
ORD-015569,CUST-01372,2023-04-03,Same Day,South,2023-04-06,FirstName_1371,LastName_1371,user1371@example.com,United States,London,Consumer,2021-10-25,ITEM-0029204,PROD-0198,4,606.19,0.0,2424.76,Storage Model 135,Office Supplies,Storage,321.9,606.19,1137.1600000000003,0.46897837311733953,3
ORD-015570,CUST-03225,2023-04-07,Standard Class,Central,2023-04-12,FirstName_3224,LastName_3224,user3224@example.com,United States,London,Corporate,2021-08-14,ITEM-0029205,PROD-0176,7,268.32,0.0,1878.24,Binders Model 260,Office Supplies,Binders,140.35,268.32,895.7900000000001,0.4769305307096005,5
ORD-015570,CUST-03225,2023-04-07,Standard Class,Central,2023-04-12,FirstName_3224,LastName_3224,user3224@example.com,United States,London,Corporate,2021-08-14,ITEM-0029206,PROD-0057,1,69.09,0.0,69.09,Accessories Model 253,Electronics,Accessories,46.33,69.09,22.760000000000005,0.3294253871761471,5
ORD-015571,CUST-01875,2021-01-13,Second Class,Central,2021-01-14,FirstName_1874,LastName_1874,user1874@example.com,United Kingdom,London,Corporate,2022-02-05,ITEM-0029207,PROD-0150,8,1084.06,0.0,8672.48,Pens Model 905,Office Supplies,Pens,557.91,1084.06,4209.2,0.4853513643156283,1
ORD-015571,CUST-01875,2021-01-13,Second Class,Central,2021-01-14,FirstName_1874,LastName_1874,user1874@example.com,United Kingdom,London,Corporate,2022-02-05,ITEM-0029208,PROD-0133,2,1137.33,0.0,2274.66,Bookcases Model 705,Furniture,Bookcases,646.91,1137.33,980.8399999999999,0.43120290504954584,1
ORD-015571,CUST-01875,2021-01-13,Second Class,Central,2021-01-14,FirstName_1874,LastName_1874,user1874@example.com,United Kingdom,London,Corporate,2022-02-05,ITEM-0029209,PROD-0072,3,843.53,0.0,2530.59,Chairs Model 519,Furniture,Chairs,638.82,843.53,614.1300000000001,0.24268253648358687,1
ORD-015571,CUST-01875,2021-01-13,Second Class,Central,2021-01-14,FirstName_1874,LastName_1874,user1874@example.com,United Kingdom,London,Corporate,2022-02-05,ITEM-0029210,PROD-0101,5,166.09,0.0,830.45,Tables Model 224,Furniture,Tables,90.51,166.09,377.90000000000003,0.4550544885303149,1
ORD-015572,CUST-02500,2021-06-14,First Class,North,2021-06-18,FirstName_2499,LastName_2499,user2499@example.com,Canada,Toronto,Corporate,2022-03-19,ITEM-0029211,PROD-0122,2,758.35,0.05,1440.86,Bookcases Model 614,Furniture,Bookcases,392.9,758.35,655.06,0.454631261885263,4
ORD-015573,CUST-03362,2021-11-23,First Class,East,2021-11-26,FirstName_3361,LastName_3361,user3361@example.com,United States,Berlin,Consumer,2020-01-28,ITEM-0029212,PROD-0007,4,131.9,0.0,527.6,Laptops Model 406,Electronics,Laptops,90.92,131.9,163.92000000000002,0.3106899166034875,3
ORD-015573,CUST-03362,2021-11-23,First Class,East,2021-11-26,FirstName_3361,LastName_3361,user3361@example.com,United States,Berlin,Consumer,2020-01-28,ITEM-0029213,PROD-0024,8,517.32,0.0,4138.56,Smartphones Model 611,Electronics,Smartphones,400.96,517.32,930.8800000000006,0.22492847753808098,3
ORD-015574,CUST-01143,2021-05-12,Standard Class,Central,2021-05-18,FirstName_1142,LastName_1142,user1142@example.com,United Kingdom,Chicago,Corporate,2020-10-12,ITEM-0029214,PROD-0109,4,335.59,0.0,1342.36,Desks Model 572,Furniture,Desks,271.92,335.59,254.67999999999984,0.18972555797252588,6
ORD-015575,CUST-04310,2022-08-12,Standard Class,East,2022-08-18,FirstName_4309,LastName_4309,user4309@example.com,Germany,London,Home Office,2020-07-09,ITEM-0029215,PROD-0127,10,997.77,0.0,9977.7,Bookcases Model 772,Furniture,Bookcases,779.44,997.77,2183.3,0.2188179640598535,6
ORD-015576,CUST-00565,2022-06-04,Same Day,East,2022-06-06,FirstName_564,LastName_564,user564@example.com,United States,Los Angeles,Consumer,2020-01-04,ITEM-0029216,PROD-0155,5,1239.15,0.0,6195.75,Pens Model 681,Office Supplies,Pens,682.1,1239.15,2785.25,0.4495420247750474,2
ORD-015577,CUST-04828,2022-01-29,Second Class,East,2022-02-01,FirstName_4827,LastName_4827,user4827@example.com,United States,Munich,Consumer,2021-09-16,ITEM-0029217,PROD-0087,10,370.37,0.0,3703.7,Tables Model 176,Furniture,Tables,261.27,370.37,1091.0,0.2945702945702946,3
ORD-015578,CUST-04535,2022-12-04,Standard Class,Central,2022-12-07,FirstName_4534,LastName_4534,user4534@example.com,Canada,Manchester,Consumer,2021-10-24,ITEM-0029218,PROD-0017,2,353.0,0.0,706.0,Smartphones Model 354,Electronics,Smartphones,205.75,353.0,294.5,0.4171388101983003,3
ORD-015578,CUST-04535,2022-12-04,Standard Class,Central,2022-12-07,FirstName_4534,LastName_4534,user4534@example.com,Canada,Manchester,Consumer,2021-10-24,ITEM-0029219,PROD-0195,3,511.0,0.1,1379.7,Storage Model 648,Office Supplies,Storage,315.81,511.0,432.27,0.31330724070450094,3
ORD-015579,CUST-01589,2022-04-11,Second Class,Central,2022-04-17,FirstName_1588,LastName_1588,user1588@example.com,Canada,Los Angeles,Home Office,2022-06-09,ITEM-0029220,PROD-0099,6,1435.67,0.05,8183.32,Tables Model 669,Furniture,Tables,762.16,1435.67,3610.3599999999997,0.44118524022035066,6
ORD-015580,CUST-03986,2021-01-12,Standard Class,Central,2021-01-18,FirstName_3985,LastName_3985,user3985@example.com,Australia,Manchester,Consumer,2020-07-11,ITEM-0029221,PROD-0137,9,587.49,0.15,4494.3,Paper Model 138,Office Supplies,Paper,438.28,587.49,549.7800000000007,0.1223282824911556,6
ORD-015580,CUST-03986,2021-01-12,Standard Class,Central,2021-01-18,FirstName_3985,LastName_3985,user3985@example.com,Australia,Manchester,Consumer,2020-07-11,ITEM-0029222,PROD-0045,2,30.3,0.1,54.54,Tablets Model 455,Electronics,Tablets,18.97,30.3,16.6,0.3043637697103044,6
ORD-015580,CUST-03986,2021-01-12,Standard Class,Central,2021-01-18,FirstName_3985,LastName_3985,user3985@example.com,Australia,Manchester,Consumer,2020-07-11,ITEM-0029223,PROD-0076,10,857.61,0.0,8576.1,Chairs Model 310,Furniture,Chairs,593.09,857.61,2645.2,0.3084385676472989,6
ORD-015580,CUST-03986,2021-01-12,Standard Class,Central,2021-01-18,FirstName_3985,LastName_3985,user3985@example.com,Australia,Manchester,Consumer,2020-07-11,ITEM-0029224,PROD-0054,4,151.46,0.0,605.84,Accessories Model 840,Electronics,Accessories,91.29,151.46,240.68,0.3972666050442361,6
ORD-015580,CUST-03986,2021-01-12,Standard Class,Central,2021-01-18,FirstName_3985,LastName_3985,user3985@example.com,Australia,Manchester,Consumer,2020-07-11,ITEM-0029225,PROD-0108,7,155.22,0.0,1086.54,Desks Model 928,Furniture,Desks,82.66,155.22,507.91999999999996,0.46746553279216596,6
ORD-015581,CUST-04725,2022-05-13,Second Class,West,2022-05-16,FirstName_4724,LastName_4724,user4724@example.com,United States,Manchester,Home Office,2021-07-22,ITEM-0029226,PROD-0151,7,505.68,0.0,3539.76,Pens Model 934,Office Supplies,Pens,291.89,505.68,1496.5300000000002,0.42277725043505776,3
ORD-015582,CUST-04999,2022-11-01,Standard Class,Central,2022-11-07,FirstName_4998,LastName_4998,user4998@example.com,Germany,Berlin,Consumer,2021-03-15,ITEM-0029227,PROD-0071,10,315.67,0.0,3156.7,Chairs Model 878,Furniture,Chairs,164.38,315.67,1512.8999999999999,0.4792663224253176,6
ORD-015583,CUST-01471,2023-09-10,Standard Class,East,2023-09-15,FirstName_1470,LastName_1470,user1470@example.com,Canada,Berlin,Consumer,2020-04-28,ITEM-0029228,PROD-0004,5,364.85,0.15,1550.61,Laptops Model 980,Electronics,Laptops,281.42,364.85,143.50999999999976,0.09255067360587109,5
ORD-015584,CUST-03915,2022-11-18,First Class,East,2022-11-19,FirstName_3914,LastName_3914,user3914@example.com,Australia,Berlin,Consumer,2022-01-22,ITEM-0029229,PROD-0085,4,452.17,0.0,1808.68,Tables Model 920,Furniture,Tables,240.42,452.17,847.0000000000001,0.46829732180374645,1
ORD-015584,CUST-03915,2022-11-18,First Class,East,2022-11-19,FirstName_3914,LastName_3914,user3914@example.com,Australia,Berlin,Consumer,2022-01-22,ITEM-0029230,PROD-0173,7,172.76,0.1,1088.39,Binders Model 195,Office Supplies,Binders,137.11,172.76,128.62,0.11817455140161155,1
ORD-015585,CUST-03114,2022-02-16,Standard Class,North,2022-02-17,FirstName_3113,LastName_3113,user3113@example.com,United States,New York,Corporate,2021-07-18,ITEM-0029231,PROD-0142,5,987.63,0.0,4938.15,Paper Model 122,Office Supplies,Paper,676.98,987.63,1553.2499999999995,0.3145408705689377,1
ORD-015585,CUST-03114,2022-02-16,Standard Class,North,2022-02-17,FirstName_3113,LastName_3113,user3113@example.com,United States,New York,Corporate,2021-07-18,ITEM-0029232,PROD-0018,4,751.27,0.0,3005.08,Smartphones Model 722,Electronics,Smartphones,447.18,751.27,1216.36,0.4047679263114459,1
ORD-015585,CUST-03114,2022-02-16,Standard Class,North,2022-02-17,FirstName_3113,LastName_3113,user3113@example.com,United States,New York,Corporate,2021-07-18,ITEM-0029233,PROD-0105,7,661.37,0.0,4629.59,Desks Model 932,Furniture,Desks,470.04,661.37,1339.31,0.28929343635181515,1
ORD-015585,CUST-03114,2022-02-16,Standard Class,North,2022-02-17,FirstName_3113,LastName_3113,user3113@example.com,United States,New York,Corporate,2021-07-18,ITEM-0029234,PROD-0076,6,857.61,0.0,5145.66,Chairs Model 310,Furniture,Chairs,593.09,857.61,1587.12,0.3084385676472989,1
ORD-015586,CUST-04491,2022-03-09,Standard Class,South,2022-03-14,FirstName_4490,LastName_4490,user4490@example.com,United States,Toronto,Consumer,2020-05-22,ITEM-0029235,PROD-0055,4,181.25,0.0,725.0,Accessories Model 102,Electronics,Accessories,101.11,181.25,320.56,0.442151724137931,5
ORD-015586,CUST-04491,2022-03-09,Standard Class,South,2022-03-14,FirstName_4490,LastName_4490,user4490@example.com,United States,Toronto,Consumer,2020-05-22,ITEM-0029236,PROD-0040,2,1101.28,0.0,2202.56,Tablets Model 159,Electronics,Tablets,586.67,1101.28,1029.22,0.4672835246258899,5
ORD-015587,CUST-04343,2023-03-01,Standard Class,West,2023-03-05,FirstName_4342,LastName_4342,user4342@example.com,Germany,Los Angeles,Home Office,2020-10-03,ITEM-0029237,PROD-0116,5,550.36,0.0,2751.8,Bookcases Model 162,Furniture,Bookcases,335.47,550.36,1074.45,0.3904535213314921,4
ORD-015587,CUST-04343,2023-03-01,Standard Class,West,2023-03-05,FirstName_4342,LastName_4342,user4342@example.com,Germany,Los Angeles,Home Office,2020-10-03,ITEM-0029238,PROD-0151,6,505.68,0.05,2882.38,Pens Model 934,Office Supplies,Pens,291.89,505.68,1131.0400000000002,0.3923979489172143,4
ORD-015587,CUST-04343,2023-03-01,Standard Class,West,2023-03-05,FirstName_4342,LastName_4342,user4342@example.com,Germany,Los Angeles,Home Office,2020-10-03,ITEM-0029239,PROD-0094,10,441.52,0.0,4415.2,Tables Model 717,Furniture,Tables,250.33,441.52,1911.8999999999996,0.43302681645225577,4
ORD-015588,CUST-03363,2021-02-25,Standard Class,North,2021-02-28,FirstName_3362,LastName_3362,user3362@example.com,United Kingdom,Los Angeles,Consumer,2021-09-03,ITEM-0029240,PROD-0056,5,84.67,0.0,423.35,Accessories Model 350,Electronics,Accessories,44.79,84.67,199.40000000000003,0.471005078540215,3
ORD-015589,CUST-01637,2021-11-07,Standard Class,West,2021-11-09,FirstName_1636,LastName_1636,user1636@example.com,United States,Manchester,Consumer,2020-06-07,ITEM-0029241,PROD-0076,6,857.61,0.0,5145.66,Chairs Model 310,Furniture,Chairs,593.09,857.61,1587.12,0.3084385676472989,2
ORD-015590,CUST-02913,2022-03-12,Second Class,West,2022-03-18,FirstName_2912,LastName_2912,user2912@example.com,United Kingdom,London,Home Office,2020-02-13,ITEM-0029242,PROD-0190,7,504.18,0.1,3176.33,Storage Model 957,Office Supplies,Storage,357.39,504.18,674.5999999999999,0.21238347400931262,6
ORD-015590,CUST-02913,2022-03-12,Second Class,West,2022-03-18,FirstName_2912,LastName_2912,user2912@example.com,United Kingdom,London,Home Office,2020-02-13,ITEM-0029243,PROD-0131,9,543.26,0.0,4889.34,Bookcases Model 965,Furniture,Bookcases,290.3,543.26,2276.64,0.46563339837278644,6
ORD-015590,CUST-02913,2022-03-12,Second Class,West,2022-03-18,FirstName_2912,LastName_2912,user2912@example.com,United Kingdom,London,Home Office,2020-02-13,ITEM-0029244,PROD-0164,2,114.52,0.0,229.04,Binders Model 495,Office Supplies,Binders,95.35,114.52,38.34,0.16739434159972058,6
ORD-015591,CUST-01473,2021-09-22,Standard Class,East,2021-09-27,FirstName_1472,LastName_1472,user1472@example.com,Germany,Toronto,Home Office,2022-03-02,ITEM-0029245,PROD-0032,6,463.63,0.1,2503.6,Smartphones Model 829,Electronics,Smartphones,324.4,463.63,557.2,0.22255951429940887,5
ORD-015592,CUST-01245,2023-01-30,Standard Class,East,2023-02-02,FirstName_1244,LastName_1244,user1244@example.com,Germany,Toronto,Consumer,2021-01-04,ITEM-0029246,PROD-0039,1,750.26,0.0,750.26,Tablets Model 547,Electronics,Tablets,518.09,750.26,232.16999999999996,0.3094527230560072,3
ORD-015592,CUST-01245,2023-01-30,Standard Class,East,2023-02-02,FirstName_1244,LastName_1244,user1244@example.com,Germany,Toronto,Consumer,2021-01-04,ITEM-0029247,PROD-0022,9,863.01,0.0,7767.09,Smartphones Model 155,Electronics,Smartphones,600.8,863.01,2359.8900000000003,0.30383193705750805,3
ORD-015592,CUST-01245,2023-01-30,Standard Class,East,2023-02-02,FirstName_1244,LastName_1244,user1244@example.com,Germany,Toronto,Consumer,2021-01-04,ITEM-0029248,PROD-0171,10,36.43,0.2,291.44,Binders Model 207,Office Supplies,Binders,25.86,36.43,32.839999999999975,0.11268185561350527,3
ORD-015593,CUST-03738,2022-10-12,Same Day,East,2022-10-15,FirstName_3737,LastName_3737,user3737@example.com,Germany,Los Angeles,Consumer,2022-05-24,ITEM-0029249,PROD-0071,6,315.67,0.15,1609.92,Chairs Model 878,Furniture,Chairs,164.38,315.67,623.6400000000001,0.3873732856290996,3
ORD-015593,CUST-03738,2022-10-12,Same Day,East,2022-10-15,FirstName_3737,LastName_3737,user3737@example.com,Germany,Los Angeles,Consumer,2022-05-24,ITEM-0029250,PROD-0177,2,76.63,0.0,153.26,Binders Model 294,Office Supplies,Binders,52.31,76.63,48.639999999999986,0.31736917656270386,3
ORD-015593,CUST-03738,2022-10-12,Same Day,East,2022-10-15,FirstName_3737,LastName_3737,user3737@example.com,Germany,Los Angeles,Consumer,2022-05-24,ITEM-0029251,PROD-0053,5,188.06,0.05,893.28,Accessories Model 891,Electronics,Accessories,141.84,188.06,184.07999999999993,0.20607200429876402,3
ORD-015594,CUST-02099,2021-04-29,Standard Class,East,2021-04-30,FirstName_2098,LastName_2098,user2098@example.com,Germany,Manchester,Corporate,2021-11-01,ITEM-0029252,PROD-0125,7,779.36,0.0,5455.52,Bookcases Model 583,Furniture,Bookcases,625.05,779.36,1080.170000000001,0.19799579141860005,1
ORD-015595,CUST-02598,2022-09-11,Same Day,North,2022-09-16,FirstName_2597,LastName_2597,user2597@example.com,Canada,Munich,Home Office,2022-05-01,ITEM-0029253,PROD-0114,4,869.1,0.05,3302.58,Bookcases Model 734,Furniture,Bookcases,707.9,869.1,470.98,0.14260971725136107,5
ORD-015595,CUST-02598,2022-09-11,Same Day,North,2022-09-16,FirstName_2597,LastName_2597,user2597@example.com,Canada,Munich,Home Office,2022-05-01,ITEM-0029254,PROD-0099,2,1435.67,0.05,2727.77,Tables Model 669,Furniture,Tables,762.16,1435.67,1203.45,0.4411845573490434,5
ORD-015595,CUST-02598,2022-09-11,Same Day,North,2022-09-16,FirstName_2597,LastName_2597,user2597@example.com,Canada,Munich,Home Office,2022-05-01,ITEM-0029255,PROD-0180,9,245.04,0.0,2205.36,Binders Model 685,Office Supplies,Binders,197.66,245.04,426.4200000000001,0.19335618674502125,5
ORD-015596,CUST-02513,2023-04-07,Standard Class,South,2023-04-13,FirstName_2512,LastName_2512,user2512@example.com,Canada,Berlin,Consumer,2022-05-22,ITEM-0029256,PROD-0064,8,300.46,0.1,2163.31,Accessories Model 147,Electronics,Accessories,186.32,300.46,672.75,0.3109817825461908,6
ORD-015597,CUST-04515,2023-04-02,Second Class,South,2023-04-04,FirstName_4514,LastName_4514,user4514@example.com,Canada,Munich,Corporate,2021-07-10,ITEM-0029257,PROD-0173,10,172.76,0.05,1641.22,Binders Model 195,Office Supplies,Binders,137.11,172.76,270.1199999999999,0.16458488197804066,2
ORD-015597,CUST-04515,2023-04-02,Second Class,South,2023-04-04,FirstName_4514,LastName_4514,user4514@example.com,Canada,Munich,Corporate,2021-07-10,ITEM-0029258,PROD-0182,9,454.99,0.2,3275.93,Binders Model 401,Office Supplies,Binders,295.05,454.99,620.4799999999996,0.18940575653325914,2
ORD-015597,CUST-04515,2023-04-02,Second Class,South,2023-04-04,FirstName_4514,LastName_4514,user4514@example.com,Canada,Munich,Corporate,2021-07-10,ITEM-0029259,PROD-0135,10,751.38,0.0,7513.8,Paper Model 292,Office Supplies,Paper,455.25,751.38,2961.3,0.3941148287151641,2
ORD-015597,CUST-04515,2023-04-02,Second Class,South,2023-04-04,FirstName_4514,LastName_4514,user4514@example.com,Canada,Munich,Corporate,2021-07-10,ITEM-0029260,PROD-0048,8,762.45,0.2,4879.68,Accessories Model 130,Electronics,Accessories,589.02,762.45,167.52000000000044,0.034330120007869454,2
ORD-015598,CUST-00259,2023-07-20,Standard Class,North,2023-07-26,FirstName_258,LastName_258,user258@example.com,Canada,Melbourne,Corporate,2022-06-18,ITEM-0029261,PROD-0087,7,370.37,0.0,2592.59,Tables Model 176,Furniture,Tables,261.27,370.37,763.7000000000003,0.29457029457029466,6
ORD-015598,CUST-00259,2023-07-20,Standard Class,North,2023-07-26,FirstName_258,LastName_258,user258@example.com,Canada,Melbourne,Corporate,2022-06-18,ITEM-0029262,PROD-0102,4,107.15,0.0,428.6,Desks Model 327,Furniture,Desks,58.72,107.15,193.72000000000003,0.4519832011199254,6
ORD-015599,CUST-02359,2022-04-07,Standard Class,South,2022-04-12,FirstName_2358,LastName_2358,user2358@example.com,Canada,Los Angeles,Home Office,2020-12-13,ITEM-0029263,PROD-0002,4,119.88,0.15,407.59,Laptops Model 631,Electronics,Laptops,71.57,119.88,121.31,0.2976275178488187,5
ORD-015599,CUST-02359,2022-04-07,Standard Class,South,2022-04-12,FirstName_2358,LastName_2358,user2358@example.com,Canada,Los Angeles,Home Office,2020-12-13,ITEM-0029264,PROD-0077,1,595.91,0.0,595.91,Chairs Model 603,Furniture,Chairs,428.55,595.91,167.35999999999996,0.28084777902703423,5
ORD-015600,CUST-03394,2022-05-30,Second Class,Central,2022-06-01,FirstName_3393,LastName_3393,user3393@example.com,United States,New York,Corporate,2020-04-22,ITEM-0029265,PROD-0066,3,899.69,0.0,2699.07,Chairs Model 188,Furniture,Chairs,621.09,899.69,835.8000000000002,0.3096622169858507,2
ORD-015601,CUST-03779,2022-01-17,Standard Class,Central,2022-01-23,FirstName_3778,LastName_3778,user3778@example.com,United Kingdom,Los Angeles,Corporate,2020-03-06,ITEM-0029266,PROD-0004,4,364.85,0.0,1459.4,Laptops Model 980,Electronics,Laptops,281.42,364.85,333.72,0.22866931615732494,6
ORD-015602,CUST-03412,2023-03-11,Standard Class,Central,2023-03-14,FirstName_3411,LastName_3411,user3411@example.com,United States,Melbourne,Consumer,2022-01-23,ITEM-0029267,PROD-0167,1,431.28,0.1,388.15,Binders Model 948,Office Supplies,Binders,287.47,431.28,100.67999999999995,0.25938425866288795,3
ORD-015602,CUST-03412,2023-03-11,Standard Class,Central,2023-03-14,FirstName_3411,LastName_3411,user3411@example.com,United States,Melbourne,Consumer,2022-01-23,ITEM-0029268,PROD-0187,5,1012.34,0.1,4555.53,Storage Model 757,Office Supplies,Storage,716.95,1012.34,970.7799999999997,0.21309924421527238,3
ORD-015603,CUST-01269,2022-04-30,Second Class,East,2022-05-06,FirstName_1268,LastName_1268,user1268@example.com,United Kingdom,London,Consumer,2020-10-18,ITEM-0029269,PROD-0076,3,857.61,0.0,2572.83,Chairs Model 310,Furniture,Chairs,593.09,857.61,793.56,0.3084385676472989,6
ORD-015603,CUST-01269,2022-04-30,Second Class,East,2022-05-06,FirstName_1268,LastName_1268,user1268@example.com,United Kingdom,London,Consumer,2020-10-18,ITEM-0029270,PROD-0185,4,1018.9,0.0,4075.6,Binders Model 584,Office Supplies,Binders,514.17,1018.9,2018.92,0.4953675532436942,6
ORD-015603,CUST-01269,2022-04-30,Second Class,East,2022-05-06,FirstName_1268,LastName_1268,user1268@example.com,United Kingdom,London,Consumer,2020-10-18,ITEM-0029271,PROD-0070,4,1554.16,0.0,6216.64,Chairs Model 894,Furniture,Chairs,777.77,1554.16,3105.5600000000004,0.499556030267154,6
ORD-015603,CUST-01269,2022-04-30,Second Class,East,2022-05-06,FirstName_1268,LastName_1268,user1268@example.com,United Kingdom,London,Consumer,2020-10-18,ITEM-0029272,PROD-0180,4,245.04,0.0,980.16,Binders Model 685,Office Supplies,Binders,197.66,245.04,189.51999999999998,0.1933561867450212,6
ORD-015604,CUST-00940,2022-12-31,Standard Class,Central,2023-01-02,FirstName_939,LastName_939,user939@example.com,Canada,Toronto,Home Office,2021-05-03,ITEM-0029273,PROD-0151,9,505.68,0.0,4551.12,Pens Model 934,Office Supplies,Pens,291.89,505.68,1924.1100000000001,0.42277725043505776,2
ORD-015605,CUST-02377,2021-12-10,Standard Class,West,2021-12-13,FirstName_2376,LastName_2376,user2376@example.com,United States,Toronto,Consumer,2022-04-18,ITEM-0029274,PROD-0182,9,454.99,0.0,4094.91,Binders Model 401,Office Supplies,Binders,295.05,454.99,1439.4599999999996,0.35152420932328177,3
