customer_id,first_name,last_name,email,country,city,segment,registration_date
CUST-02434,FirstName_2433,LastName_2433,user2433@example.com,United States,Toronto,Consumer,2020-02-28
CUST-02435,FirstName_2434,LastName_2434,user2434@example.com,Australia,Melbourne,Corporate,2021-01-12
CUST-02436,FirstName_2435,LastName_2435,user2435@example.com,United States,Manchester,Consumer,2022-05-01
CUST-02437,FirstName_2436,LastName_2436,user2436@example.com,United States,Melbourne,Consumer,2020-10-20
CUST-02438,FirstName_2437,LastName_2437,user2437@example.com,United States,Melbourne,Consumer,2020-03-19
CUST-02439,FirstName_2438,LastName_2438,user2438@example.com,Canada,Los Angeles,Corporate,2021-10-22
CUST-02440,FirstName_2439,LastName_2439,user2439@example.com,United States,Munich,Consumer,2022-06-03
CUST-02441,FirstName_2440,LastName_2440,user2440@example.com,Canada,London,Home Office,2022-09-27
CUST-02442,FirstName_2441,LastName_2441,user2441@example.com,Canada,Manchester,Corporate,2022-05-25
CUST-02443,FirstName_2442,LastName_2442,user2442@example.com,Germany,Manchester,Home Office,2020-04-02
CUST-02444,FirstName_2443,LastName_2443,user2443@example.com,Germany,London,Consumer,2021-09-21
CUST-02445,FirstName_2444,LastName_2444,user2444@example.com,Canada,London,Consumer,2021-08-31
CUST-02446,FirstName_2445,LastName_2445,user2445@example.com,United States,Toronto,Home Office,2021-06-03
CUST-02447,FirstName_2446,LastName_2446,user2446@example.com,United States,New York,Consumer,2021-01-28
CUST-02448,FirstName_2447,LastName_2447,user2447@example.com,United States,Berlin,Consumer,2021-04-18
CUST-02449,FirstName_2448,LastName_2448,user2448@example.com,United States,New York,Consumer,2021-08-17
CUST-02450,FirstName_2449,LastName_2449,user2449@example.com,United States,London,Home Office,2021-07-21
CUST-02451,FirstName_2450,LastName_2450,user2450@example.com,United States,Munich,Corporate,2022-09-04
CUST-02452,FirstName_2451,LastName_2451,user2451@example.com,Australia,Sydney,Consumer,2022-03-21
CUST-02453,FirstName_2452,LastName_2452,user2452@example.com,Canada,Sydney,Corporate,2022-01-26
CUST-02454,FirstName_2453,LastName_2453,user2453@example.com,United States,Berlin,Consumer,2022-07-06
CUST-02455,FirstName_2454,LastName_2454,user2454@example.com,Canada,London,Corporate,2020-02-12
CUST-02456,FirstName_2455,LastName_2455,user2455@example.com,United States,Sydney,Consumer,2021-04-05
CUST-02457,FirstName_2456,LastName_2456,user2456@example.com,Canada,Berlin,Corporate,2022-07-19
CUST-02458,FirstName_2457,LastName_2457,user2457@example.com,United Kingdom,Manchester,Consumer,2022-04-09
CUST-02459,FirstName_2458,LastName_2458,user2458@example.com,Canada,Berlin,Consumer,2021-08-08
CUST-02460,FirstName_2459,LastName_2459,user2459@example.com,Canada,Manchester,Consumer,2021-10-29
CUST-02461,FirstName_2460,LastName_2460,user2460@example.com,Australia,Toronto,Consumer,2020-07-11
CUST-02462,FirstName_2461,LastName_2461,user2461@example.com,Germany,Sydney,Corporate,2020-11-25
CUST-02463,FirstName_2462,LastName_2462,user2462@example.com,United Kingdom,Berlin,Consumer,2021-09-11
CUST-02464,FirstName_2463,LastName_2463,user2463@example.com,Canada,Berlin,Consumer,2021-05-02
CUST-02465,FirstName_2464,LastName_2464,user2464@example.com,United Kingdom,Berlin,Consumer,2021-05-28
CUST-02466,FirstName_2465,LastName_2465,user2465@example.com,United States,Munich,Consumer,2020-06-03
CUST-02467,FirstName_2466,LastName_2466,user2466@example.com,United States,Berlin,Consumer,2022-09-07
CUST-02468,FirstName_2467,LastName_2467,user2467@example.com,United States,Munich,Consumer,2020-03-04
CUST-02469,FirstName_2468,LastName_2468,user2468@example.com,Canada,Melbourne,Consumer,2021-04-06
CUST-02470,FirstName_2469,LastName_2469,user2469@example.com,Canada,Toronto,Consumer,2020-04-15
CUST-02471,FirstName_2470,LastName_2470,user2470@example.com,United States,Melbourne,Consumer,2022-04-10
CUST-02472,FirstName_2471,LastName_2471,user2471@example.com,Australia,Chicago,Home Office,2022-07-09
CUST-02473,FirstName_2472,LastName_2472,user2472@example.com,Australia,Melbourne,Corporate,2022-05-07
CUST-02474,FirstName_2473,LastName_2473,user2473@example.com,United Kingdom,London,Consumer,2020-12-17
CUST-02475,FirstName_2474,LastName_2474,user2474@example.com,Canada,Manchester,Corporate,2022-01-01
CUST-02476,FirstName_2475,LastName_2475,user2475@example.com,Germany,London,Corporate,2020-03-27
CUST-02477,FirstName_2476,LastName_2476,user2476@example.com,United States,New York,Consumer,2021-05-31
CUST-02478,FirstName_2477,LastName_2477,user2477@example.com,Germany,Melbourne,Corporate,2021-10-23
CUST-02479,FirstName_2478,LastName_2478,user2478@example.com,United States,Sydney,Consumer,2020-06-25
CUST-02480,FirstName_2479,LastName_2479,user2479@example.com,Germany,Los Angeles,Corporate,2020-02-10
CUST-02481,FirstName_2480,LastName_2480,user2480@example.com,United States,Melbourne,Consumer,2020-09-10
CUST-02482,FirstName_2481,LastName_2481,user2481@example.com,Germany,Toronto,Consumer,2021-12-25
CUST-02483,FirstName_2482,LastName_2482,user2482@example.com,Australia,Melbourne,Consumer,2021-03-24
CUST-02484,FirstName_2483,LastName_2483,user2483@example.com,United States,Munich,Home Office,2021-03-25
CUST-02485,FirstName_2484,LastName_2484,user2484@example.com,Canada,New York,Corporate,2021-06-20
CUST-02486,FirstName_2485,LastName_2485,user2485@example.com,Australia,Berlin,Consumer,2021-06-19
CUST-02487,FirstName_2486,LastName_2486,user2486@example.com,Canada,New York,Consumer,2021-09-16
CUST-02488,FirstName_2487,LastName_2487,user2487@example.com,Germany,New York,Consumer,2020-06-11
CUST-02489,FirstName_2488,LastName_2488,user2488@example.com,Canada,Manchester,Consumer,2021-01-07
CUST-02490,FirstName_2489,LastName_2489,user2489@example.com,United States,Los Angeles,Consumer,2021-01-16
CUST-02491,FirstName_2490,LastName_2490,user2490@example.com,United States,New York,Consumer,2022-07-28
CUST-02492,FirstName_2491,LastName_2491,user2491@example.com,United States,Manchester,Home Office,2020-10-16
CUST-02493,FirstName_2492,LastName_2492,user2492@example.com,Germany,Berlin,Corporate,2021-01-31
CUST-02494,FirstName_2493,LastName_2493,user2493@example.com,United States,London,Consumer,2021-02-22
CUST-02495,FirstName_2494,LastName_2494,user2494@example.com,Canada,Berlin,Consumer,2022-03-04
CUST-02496,FirstName_2495,LastName_2495,user2495@example.com,Canada,Sydney,Home Office,2020-12-12
CUST-02497,FirstName_2496,LastName_2496,user2496@example.com,Canada,New York,Corporate,2021-11-26
CUST-02498,FirstName_2497,LastName_2497,user2497@example.com,Germany,New York,Corporate,2021-09-04
CUST-02499,FirstName_2498,LastName_2498,user2498@example.com,Australia,London,Home Office,2020-02-23
CUST-02500,FirstName_2499,LastName_2499,user2499@example.com,Canada,Toronto,Corporate,2022-03-19
CUST-02501,FirstName_2500,LastName_2500,user2500@example.com,Germany,New York,Consumer,2021-10-08
CUST-02502,FirstName_2501,LastName_2501,user2501@example.com,Germany,Los Angeles,Consumer,2021-10-24
CUST-02503,FirstName_2502,LastName_2502,user2502@example.com,Canada,Chicago,Home Office,2020-12-08
CUST-02504,FirstName_2503,LastName_2503,user2503@example.com,Australia,New York,Consumer,2020-03-08
CUST-02505,FirstName_2504,LastName_2504,user2504@example.com,United States,Chicago,Consumer,2020-12-03
CUST-02506,FirstName_2505,LastName_2505,user2505@example.com,United States,Berlin,Consumer,2020-04-06
CUST-02507,FirstName_2506,LastName_2506,user2506@example.com,Germany,Melbourne,Corporate,2021-07-25
CUST-02508,FirstName_2507,LastName_2507,user2507@example.com,Canada,Toronto,Home Office,2021-11-25
CUST-02509,FirstName_2508,LastName_2508,user2508@example.com,Germany,Manchester,Consumer,2021-01-30
CUST-02510,FirstName_2509,LastName_2509,user2509@example.com,Germany,Munich,Consumer,2020-10-17
CUST-02511,FirstName_2510,LastName_2510,user2510@example.com,United States,Toronto,Home Office,2020-09-15
CUST-02512,FirstName_2511,LastName_2511,user2511@example.com,Germany,Munich,Consumer,2022-01-11
CUST-02513,FirstName_2512,LastName_2512,user2512@example.com,Canada,Berlin,Consumer,2022-05-22
CUST-02514,FirstName_2513,LastName_2513,user2513@example.com,Canada,Toronto,Home Office,2021-11-03
CUST-02515,FirstName_2514,LastName_2514,user2514@example.com,United Kingdom,Manchester,Consumer,2022-09-14
CUST-02516,FirstName_2515,LastName_2515,user2515@example.com,Australia,Munich,Consumer,2022-07-17
CUST-02517,FirstName_2516,LastName_2516,user2516@example.com,United States,London,Corporate,2021-09-09
CUST-02518,FirstName_2517,LastName_2517,user2517@example.com,Canada,Los Angeles,Consumer,2022-06-13
CUST-02519,FirstName_2518,LastName_2518,user2518@example.com,United Kingdom,Toronto,Home Office,2020-06-02
CUST-02520,FirstName_2519,LastName_2519,user2519@example.com,United Kingdom,Berlin,Consumer,2020-12-07
CUST-02521,FirstName_2520,LastName_2520,user2520@example.com,United Kingdom,New York,Consumer,2020-03-24
CUST-02522,FirstName_2521,LastName_2521,user2521@example.com,United States,Manchester,Consumer,2021-08-19
CUST-02523,FirstName_2522,LastName_2522,user2522@example.com,United States,Munich,Consumer,2021-11-10
CUST-02524,FirstName_2523,LastName_2523,user2523@example.com,United States,Munich,Corporate,2020-05-24
CUST-02525,FirstName_2524,LastName_2524,user2524@example.com,Germany,Los Angeles,Corporate,2022-07-27
CUST-02526,FirstName_2525,LastName_2525,user2525@example.com,United States,Munich,Home Office,2020-12-24
CUST-02527,FirstName_2526,LastName_2526,user2526@example.com,United States,Chicago,Consumer,2020-11-13
CUST-02528,FirstName_2527,LastName_2527,user2527@example.com,Australia,Sydney,Corporate,2022-09-17
CUST-02529,FirstName_2528,LastName_2528,user2528@example.com,United States,Chicago,Consumer,2021-11-02
CUST-02530,FirstName_2529,LastName_2529,user2529@example.com,Australia,Munich,Corporate,2021-12-16
CUST-02531,FirstName_2530,LastName_2530,user2530@example.com,United Kingdom,Manchester,Corporate,2021-11-09
CUST-02532,FirstName_2531,LastName_2531,user2531@example.com,Germany,Toronto,Consumer,2021-02-05
CUST-02533,FirstName_2532,LastName_2532,user2532@example.com,United States,Berlin,Consumer,2020-05-12
CUST-02534,FirstName_2533,LastName_2533,user2533@example.com,United States,New York,Consumer,2021-09-01
CUST-02535,FirstName_2534,LastName_2534,user2534@example.com,United Kingdom,Toronto,Consumer,2021-12-26
CUST-02536,FirstName_2535,LastName_2535,user2535@example.com,Germany,London,Home Office,2022-08-18
CUST-02537,FirstName_2536,LastName_2536,user2536@example.com,United Kingdom,Toronto,Consumer,2020-03-27
CUST-02538,FirstName_2537,LastName_2537,user2537@example.com,United States,Toronto,Consumer,2020-11-13
CUST-02539,FirstName_2538,LastName_2538,user2538@example.com,Germany,Berlin,Consumer,2021-07-26
CUST-02540,FirstName_2539,LastName_2539,user2539@example.com,Germany,Los Angeles,Corporate,2021-01-20
CUST-02541,FirstName_2540,LastName_2540,user2540@example.com,United Kingdom,Munich,Consumer,2021-10-20
CUST-02542,FirstName_2541,LastName_2541,user2541@example.com,Germany,Los Angeles,Consumer,2022-03-21
CUST-02543,FirstName_2542,LastName_2542,user2542@example.com,Germany,London,Consumer,2020-12-02
CUST-02544,FirstName_2543,LastName_2543,user2543@example.com,United Kingdom,Melbourne,Corporate,2022-04-12
CUST-02545,FirstName_2544,LastName_2544,user2544@example.com,United States,New York,Consumer,2020-05-10
CUST-02546,FirstName_2545,LastName_2545,user2545@example.com,Canada,Chicago,Corporate,2021-11-17
CUST-02547,FirstName_2546,LastName_2546,user2546@example.com,United States,New York,Consumer,2021-12-20
CUST-02548,FirstName_2547,LastName_2547,user2547@example.com,Canada,Munich,Consumer,2022-04-28
CUST-02549,FirstName_2548,LastName_2548,user2548@example.com,Canada,New York,Consumer,2022-08-27
CUST-02550,FirstName_2549,LastName_2549,user2549@example.com,United States,Sydney,Consumer,2022-01-26
CUST-02551,FirstName_2550,LastName_2550,user2550@example.com,United States,Chicago,Consumer,2021-12-02
CUST-02552,FirstName_2551,LastName_2551,user2551@example.com,United States,London,Consumer,2022-07-23
CUST-02553,FirstName_2552,LastName_2552,user2552@example.com,Germany,Munich,Corporate,2021-06-23
CUST-02554,FirstName_2553,LastName_2553,user2553@example.com,Australia,Manchester,Consumer,2020-04-05
CUST-02555,FirstName_2554,LastName_2554,user2554@example.com,United States,London,Consumer,2021-10-23
CUST-02556,FirstName_2555,LastName_2555,user2555@example.com,Australia,Sydney,Home Office,2021-11-17
CUST-02557,FirstName_2556,LastName_2556,user2556@example.com,Canada,Chicago,Consumer,2021-03-09
CUST-02558,FirstName_2557,LastName_2557,user2557@example.com,United States,Berlin,Corporate,2021-06-04
CUST-02559,FirstName_2558,LastName_2558,user2558@example.com,United States,Sydney,Corporate,2021-01-05
CUST-02560,FirstName_2559,LastName_2559,user2559@example.com,Canada,London,Consumer,2020-01-19
CUST-02561,FirstName_2560,LastName_2560,user2560@example.com,Germany,Munich,Corporate,2021-01-06
CUST-02562,FirstName_2561,LastName_2561,user2561@example.com,United Kingdom,Melbourne,Consumer,2020-11-12
CUST-02563,FirstName_2562,LastName_2562,user2562@example.com,United States,Munich,Consumer,2020-07-03
CUST-02564,FirstName_2563,LastName_2563,user2563@example.com,United States,Chicago,Consumer,2022-08-31
CUST-02565,FirstName_2564,LastName_2564,user2564@example.com,Canada,Melbourne,Consumer,2020-08-07
CUST-02566,FirstName_2565,LastName_2565,user2565@example.com,United States,Los Angeles,Consumer,2020-12-15
CUST-02567,FirstName_2566,LastName_2566,user2566@example.com,United States,Chicago,Consumer,2022-08-28
CUST-02568,FirstName_2567,LastName_2567,user2567@example.com,United States,Chicago,Consumer,2022-02-23
CUST-02569,FirstName_2568,LastName_2568,user2568@example.com,Germany,Sydney,Consumer,2021-05-12
CUST-02570,FirstName_2569,LastName_2569,user2569@example.com,Australia,Munich,Consumer,2020-07-15
CUST-02571,FirstName_2570,LastName_2570,user2570@example.com,Canada,London,Consumer,2020-08-19
CUST-02572,FirstName_2571,LastName_2571,user2571@example.com,Australia,Berlin,Consumer,2020-05-20
CUST-02573,FirstName_2572,LastName_2572,user2572@example.com,United States,New York,Consumer,2020-06-07
CUST-02574,FirstName_2573,LastName_2573,user2573@example.com,Canada,Toronto,Consumer,2020-03-20
CUST-02575,FirstName_2574,LastName_2574,user2574@example.com,United States,Berlin,Consumer,2020-10-29
CUST-02576,FirstName_2575,LastName_2575,user2575@example.com,United Kingdom,New York,Home Office,2022-05-14
CUST-02577,FirstName_2576,LastName_2576,user2576@example.com,Australia,Los Angeles,Corporate,2022-03-18
CUST-02578,FirstName_2577,LastName_2577,user2577@example.com,United Kingdom,London,Consumer,2020-04-13
CUST-02579,FirstName_2578,LastName_2578,user2578@example.com,United States,Munich,Corporate,2021-06-03
CUST-02580,FirstName_2579,LastName_2579,user2579@example.com,United Kingdom,Manchester,Consumer,2022-02-28
CUST-02581,FirstName_2580,LastName_2580,user2580@example.com,United States,Chicago,Consumer,2021-07-06
CUST-02582,FirstName_2581,LastName_2581,user2581@example.com,Germany,Berlin,Home Office,2022-05-05
CUST-02583,FirstName_2582,LastName_2582,user2582@example.com,Canada,New York,Consumer,2022-01-26
CUST-02584,FirstName_2583,LastName_2583,user2583@example.com,Canada,Manchester,Home Office,2022-06-23
CUST-02585,FirstName_2584,LastName_2584,user2584@example.com,Canada,Berlin,Consumer,2021-06-23
CUST-02586,FirstName_2585,LastName_2585,user2585@example.com,United Kingdom,London,Consumer,2020-02-08
CUST-02587,FirstName_2586,LastName_2586,user2586@example.com,United States,Munich,Consumer,2021-11-08
CUST-02588,FirstName_2587,LastName_2587,user2587@example.com,United Kingdom,Melbourne,Consumer,2020-12-10
CUST-02589,FirstName_2588,LastName_2588,user2588@example.com,United States,Berlin,Consumer,2022-06-16
CUST-02590,FirstName_2589,LastName_2589,user2589@example.com,United Kingdom,Berlin,Consumer,2022-02-23
CUST-02591,FirstName_2590,LastName_2590,user2590@example.com,Germany,Munich,Corporate,2021-09-24
CUST-02592,FirstName_2591,LastName_2591,user2591@example.com,Germany,Los Angeles,Consumer,2020-05-14
CUST-02593,FirstName_2592,LastName_2592,user2592@example.com,Canada,Sydney,Consumer,2021-09-03
CUST-02594,FirstName_2593,LastName_2593,user2593@example.com,Canada,Berlin,Consumer,2021-01-20
CUST-02595,FirstName_2594,LastName_2594,user2594@example.com,United States,Munich,Home Office,2020-06-06
CUST-02596,FirstName_2595,LastName_2595,user2595@example.com,Germany,Sydney,Consumer,2020-06-15
CUST-02597,FirstName_2596,LastName_2596,user2596@example.com,United States,Munich,Consumer,2020-07-04
CUST-02598,FirstName_2597,LastName_2597,user2597@example.com,Canada,Munich,Home Office,2022-05-01
CUST-02599,FirstName_2598,LastName_2598,user2598@example.com,United States,Los Angeles,Consumer,2021-12-10
CUST-02600,FirstName_2599,LastName_2599,user2599@example.com,United States,Munich,Consumer,2022-02-28
CUST-02601,FirstName_2600,LastName_2600,user2600@example.com,United Kingdom,London,Corporate,2021-10-01
CUST-02602,FirstName_2601,LastName_2601,user2601@example.com,United States,Berlin,Corporate,2022-04-08
CUST-02603,FirstName_2602,LastName_2602,user2602@example.com,United Kingdom,New York,Consumer,2022-07-13
CUST-02604,FirstName_2603,LastName_2603,user2603@example.com,United States,New York,Consumer,2020-06-18
CUST-02605,FirstName_2604,LastName_2604,user2604@example.com,United States,New York,Corporate,2022-01-08
CUST-02606,FirstName_2605,LastName_2605,user2605@example.com,Canada,Munich,Consumer,2021-03-24
CUST-02607,FirstName_2606,LastName_2606,user2606@example.com,United States,Manchester,Home Office,2020-02-14
CUST-02608,FirstName_2607,LastName_2607,user2607@example.com,United States,Sydney,Consumer,2021-02-24
CUST-02609,FirstName_2608,LastName_2608,user2608@example.com,United Kingdom,Sydney,Consumer,2021-01-08
CUST-02610,FirstName_2609,LastName_2609,user2609@example.com,United States,Munich,Consumer,2021-11-23
CUST-02611,FirstName_2610,LastName_2610,user2610@example.com,Germany,London,Corporate,2022-01-06
CUST-02612,FirstName_2611,LastName_2611,user2611@example.com,United States,London,Home Office,2020-08-31
CUST-02613,FirstName_2612,LastName_2612,user2612@example.com,United States,Chicago,Corporate,2022-09-19
CUST-02614,FirstName_2613,LastName_2613,user2613@example.com,United Kingdom,Munich,Home Office,2021-03-30
CUST-02615,FirstName_2614,LastName_2614,user2614@example.com,United States,Toronto,Consumer,2021-09-17
CUST-02616,FirstName_2615,LastName_2615,user2615@example.com,United States,Los Angeles,Consumer,2020-10-18
CUST-02617,FirstName_2616,LastName_2616,user2616@example.com,United States,New York,Corporate,2022-02-09
CUST-02618,FirstName_2617,LastName_2617,user2617@example.com,United States,Los Angeles,Home Office,2022-02-05
CUST-02619,FirstName_2618,LastName_2618,user2618@example.com,Germany,New York,Corporate,2022-03-13
CUST-02620,FirstName_2619,LastName_2619,user2619@example.com,United States,Melbourne,Corporate,2021-04-04
CUST-02621,FirstName_2620,LastName_2620,user2620@example.com,Germany,Melbourne,Consumer,2020-08-27
CUST-02622,FirstName_2621,LastName_2621,user2621@example.com,Germany,Munich,Consumer,2021-06-30
CUST-02623,FirstName_2622,LastName_2622,user2622@example.com,Canada,Melbourne,Home Office,2020-09-01
CUST-02624,FirstName_2623,LastName_2623,user2623@example.com,Australia,Manchester,Consumer,2020-11-12
CUST-02625,FirstName_2624,LastName_2624,user2624@example.com,United States,Chicago,Consumer,2022-09-15
CUST-02626,FirstName_2625,LastName_2625,user2625@example.com,Australia,London,Corporate,2022-04-08
CUST-02627,FirstName_2626,LastName_2626,user2626@example.com,United States,Manchester,Consumer,2022-03-14
CUST-02628,FirstName_2627,LastName_2627,user2627@example.com,United Kingdom,Los Angeles,Corporate,2021-04-25
CUST-02629,FirstName_2628,LastName_2628,user2628@example.com,Canada,Los Angeles,Consumer,2022-07-14
CUST-02630,FirstName_2629,LastName_2629,user2629@example.com,United States,Melbourne,Corporate,2022-05-05
CUST-02631,FirstName_2630,LastName_2630,user2630@example.com,United Kingdom,London,Corporate,2020-07-17
CUST-02632,FirstName_2631,LastName_2631,user2631@example.com,United Kingdom,Chicago,Consumer,2021-01-11
CUST-02633,FirstName_2632,LastName_2632,user2632@example.com,United States,New York,Consumer,2021-11-25
CUST-02634,FirstName_2633,LastName_2633,user2633@example.com,United States,Manchester,Consumer,2022-08-27
CUST-02635,FirstName_2634,LastName_2634,user2634@example.com,United Kingdom,Chicago,Consumer,2021-08-07
CUST-02636,FirstName_2635,LastName_2635,user2635@example.com,United Kingdom,Berlin,Consumer,2021-03-27
CUST-02637,FirstName_2636,LastName_2636,user2636@example.com,Australia,Sydney,Consumer,2021-04-17
CUST-02638,FirstName_2637,LastName_2637,user2637@example.com,Germany,Melbourne,Consumer,2022-02-26
CUST-02639,FirstName_2638,LastName_2638,user2638@example.com,Australia,New York,Consumer,2020-10-15
CUST-02640,FirstName_2639,LastName_2639,user2639@example.com,United Kingdom,Berlin,Consumer,2022-03-07
CUST-02641,FirstName_2640,LastName_2640,user2640@example.com,United States,New York,Corporate,2021-01-26
CUST-02642,FirstName_2641,LastName_2641,user2641@example.com,United States,New York,Consumer,2021-05-29
CUST-02643,FirstName_2642,LastName_2642,user2642@example.com,Germany,Melbourne,Home Office,2021-06-24
CUST-02644,FirstName_2643,LastName_2643,user2643@example.com,United Kingdom,New York,Corporate,2021-03-04
CUST-02645,FirstName_2644,LastName_2644,user2644@example.com,United States,Chicago,Corporate,2022-09-16
CUST-02646,FirstName_2645,LastName_2645,user2645@example.com,United States,Chicago,Corporate,2020-06-14
CUST-02647,FirstName_2646,LastName_2646,user2646@example.com,Australia,Berlin,Consumer,2022-04-16
CUST-02648,FirstName_2647,LastName_2647,user2647@example.com,Canada,Los Angeles,Corporate,2020-07-23
CUST-02649,FirstName_2648,LastName_2648,user2648@example.com,Canada,London,Consumer,2022-03-31
CUST-02650,FirstName_2649,LastName_2649,user2649@example.com,Canada,Manchester,Home Office,2021-09-11
CUST-02651,FirstName_2650,LastName_2650,user2650@example.com,United States,Manchester,Home Office,2020-05-21
CUST-02652,FirstName_2651,LastName_2651,user2651@example.com,United States,Toronto,Consumer,2022-06-12
CUST-02653,FirstName_2652,LastName_2652,user2652@example.com,United States,Melbourne,Consumer,2020-09-13
CUST-02654,FirstName_2653,LastName_2653,user2653@example.com,United States,Munich,Consumer,2020-02-23
CUST-02655,FirstName_2654,LastName_2654,user2654@example.com,Germany,Munich,Corporate,2021-10-18
CUST-02656,FirstName_2655,LastName_2655,user2655@example.com,Canada,Berlin,Consumer,2021-05-07
CUST-02657,FirstName_2656,LastName_2656,user2656@example.com,Germany,New York,Consumer,2022-06-14
CUST-02658,FirstName_2657,LastName_2657,user2657@example.com,Germany,New York,Consumer,2021-01-15
CUST-02659,FirstName_2658,LastName_2658,user2658@example.com,United States,Melbourne,Consumer,2021-07-21
CUST-02660,FirstName_2659,LastName_2659,user2659@example.com,United Kingdom,Sydney,Home Office,2022-08-14
CUST-02661,FirstName_2660,LastName_2660,user2660@example.com,Canada,Los Angeles,Corporate,2020-04-15
CUST-02662,FirstName_2661,LastName_2661,user2661@example.com,Germany,Toronto,Consumer,2021-12-29
CUST-02663,FirstName_2662,LastName_2662,user2662@example.com,United States,Chicago,Consumer,2022-05-16
CUST-02664,FirstName_2663,LastName_2663,user2663@example.com,United Kingdom,New York,Consumer,2021-06-12
CUST-02665,FirstName_2664,LastName_2664,user2664@example.com,United Kingdom,Toronto,Consumer,2022-05-21
CUST-02666,FirstName_2665,LastName_2665,user2665@example.com,United States,Manchester,Corporate,2020-05-07
CUST-02667,FirstName_2666,LastName_2666,user2666@example.com,United States,Sydney,Consumer,2020-10-18
CUST-02668,FirstName_2667,LastName_2667,user2667@example.com,United Kingdom,Chicago,Consumer,2020-03-26
CUST-02669,FirstName_2668,LastName_2668,user2668@example.com,United Kingdom,Melbourne,Home Office,2022-02-20
CUST-02670,FirstName_2669,LastName_2669,user2669@example.com,United States,Toronto,Home Office,2020-06-13
CUST-02671,FirstName_2670,LastName_2670,user2670@example.com,United Kingdom,Berlin,Consumer,2020-10-06
CUST-02672,FirstName_2671,LastName_2671,user2671@example.com,United States,Chicago,Consumer,2021-04-05
CUST-02673,FirstName_2672,LastName_2672,user2672@example.com,United Kingdom,Melbourne,Consumer,2022-07-16
CUST-02674,FirstName_2673,LastName_2673,user2673@example.com,United States,Munich,Corporate,2021-06-09
CUST-02675,FirstName_2674,LastName_2674,user2674@example.com,Germany,Melbourne,Home Office,2020-05-30
CUST-02676,FirstName_2675,LastName_2675,user2675@example.com,United States,Melbourne,Consumer,2022-04-30
CUST-02677,FirstName_2676,LastName_2676,user2676@example.com,United States,Chicago,Consumer,2021-03-23
CUST-02678,FirstName_2677,LastName_2677,user2677@example.com,United States,Sydney,Home Office,2020-04-03
CUST-02679,FirstName_2678,LastName_2678,user2678@example.com,United States,Chicago,Corporate,2022-08-27
CUST-02680,FirstName_2679,LastName_2679,user2679@example.com,Canada,London,Home Office,2022-07-21
CUST-02681,FirstName_2680,LastName_2680,user2680@example.com,United States,Los Angeles,Consumer,2020-08-15
CUST-02682,FirstName_2681,LastName_2681,user2681@example.com,Germany,Sydney,Consumer,2022-04-16
CUST-02683,FirstName_2682,LastName_2682,user2682@example.com,United States,Berlin,Consumer,2021-04-06
CUST-02684,FirstName_2683,LastName_2683,user2683@example.com,United States,Sydney,Consumer,2022-06-24
CUST-02685,FirstName_2684,LastName_2684,user2684@example.com,United States,Manchester,Consumer,2020-12-23
CUST-02686,FirstName_2685,LastName_2685,user2685@example.com,United States,Berlin,Consumer,2022-08-10
CUST-02687,FirstName_2686,LastName_2686,user2686@example.com,United States,Munich,Consumer,2020-01-28
CUST-02688,FirstName_2687,LastName_2687,user2687@example.com,Canada,Chicago,Home Office,2021-02-28
CUST-02689,FirstName_2688,LastName_2688,user2688@example.com,Canada,Melbourne,Consumer,2020-02-24
CUST-02690,FirstName_2689,LastName_2689,user2689@example.com,Canada,Chicago,Corporate,2021-02-09
CUST-02691,FirstName_2690,LastName_2690,user2690@example.com,Canada,Manchester,Consumer,2021-05-29
CUST-02692,FirstName_2691,LastName_2691,user2691@example.com,Canada,Toronto,Corporate,2021-01-17
CUST-02693,FirstName_2692,LastName_2692,user2692@example.com,United States,Manchester,Consumer,2020-08-29
CUST-02694,FirstName_2693,LastName_2693,user2693@example.com,Canada,London,Corporate,2021-01-30
CUST-02695,FirstName_2694,LastName_2694,user2694@example.com,Australia,Melbourne,Consumer,2020-03-24
CUST-02696,FirstName_2695,LastName_2695,user2695@example.com,Canada,Melbourne,Consumer,2021-01-18
CUST-02697,FirstName_2696,LastName_2696,user2696@example.com,United Kingdom,New York,Corporate,2020-08-17
CUST-02698,FirstName_2697,LastName_2697,user2697@example.com,United States,Toronto,Consumer,2020-01-29
CUST-02699,FirstName_2698,LastName_2698,user2698@example.com,Germany,New York,Consumer,2020-11-22
CUST-02700,FirstName_2699,LastName_2699,user2699@example.com,Germany,Munich,Home Office,2022-08-11
CUST-02701,FirstName_2700,LastName_2700,user2700@example.com,Canada,Los Angeles,Home Office,2020-04-11
CUST-02702,FirstName_2701,LastName_2701,user2701@example.com,Australia,Los Angeles,Consumer,2022-05-09
CUST-02703,FirstName_2702,LastName_2702,user2702@example.com,United States,Chicago,Consumer,2022-01-01
CUST-02704,FirstName_2703,LastName_2703,user2703@example.com,United States,Los Angeles,Consumer,2021-10-27
CUST-02705,FirstName_2704,LastName_2704,user2704@example.com,Germany,Melbourne,Consumer,2020-12-09
CUST-02706,FirstName_2705,LastName_2705,user2705@example.com,Germany,Manchester,Home Office,2022-03-21
CUST-02707,FirstName_2706,LastName_2706,user2706@example.com,United States,Toronto,Consumer,2020-05-29
CUST-02708,FirstName_2707,LastName_2707,user2707@example.com,United States,Chicago,Consumer,2020-05-20
